index,status,pps_anchor_ns,planned_ns,trigger_ns,retrieved_ns,retrieval_latency_us,interval_ms,cam0_frame_id,cam1_frame_id,cam0_dev_ts,cam1_dev_ts,dev_skew_us
1,0,1788389529003619884,1788389529003619884,1788389529003630235,1788389529057472074,53841.8,0,281,281,1539894334792,1539887360368,6974.42
2,0,1788389529003619884,1788389529503619884,1788389529503677819,1788389529557129511,53451.7,500.048,282,282,1540394166312,1540387042152,7124.16
3,0,1788389530003622254,1788389530003622254,1788389530003634217,1788389530057152557,53518.3,499.956,283,283,1540894175256,1540886975608,7199.65
4,0,1788389530003622254,1788389530503622254,1788389530503680025,1788389530557295291,53615.3,500.046,284,284,1541394243448,1541387087472,7155.98
5,0,1788389531003622982,1788389531003622982,1788389531003635241,1788389531057207100,53571.9,499.955,285,285,1541894104576,1541886961472,7143.1
6,0,1788389531003622982,1788389531503622982,1788389531503680366,1788389531557198837,53518.5,500.045,286,286,1542394232064,1542387117528,7114.54
7,0,1788389532003625863,1788389532003625863,1788389532003638196,1788389532057108796,53470.6,499.958,287,287,1542894138448,1542886976688,7161.76
8,0,1788389532003625863,1788389532503625863,1788389532503684028,1788389532557170128,53486.1,500.046,288,288,1543394191768,1543387028688,7163.08
9,0,1788389533003627249,1788389533003627249,1788389533003640675,1788389533056862276,53221.6,499.957,289,289,1543894201200,1543887095880,7105.32
10,0,1788389533003627249,1788389533503627249,1788389533503685713,1788389533557000870,53315.2,500.045,290,290,1544394239688,1544387058960,7180.73
11,0,1788389534003628529,1788389534003628529,1788389534003640918,1788389534056974001,53333.1,499.955,291,291,1544894174688,1544886993120,7181.57
12,0,1788389534003628529,1788389534503628529,1788389534503686810,1788389534557052615,53365.8,500.046,292,292,1545394183632,1545387044496,7139.14
13,0,1788389535003630851,1788389535003630851,1788389535003643648,1788389535056987823,53344.2,499.957,293,293,1545894163232,1545887052552,7110.68
14,0,1788389535003630851,1788389535503630851,1788389535503689265,1788389535557049996,53360.7,500.046,294,294,1546394187472,1546387089848,7097.62
15,0,1788389536003632142,1788389536003632142,1788389536003645401,1788389536057199946,53554.5,499.956,295,295,1546894181552,1546887023232,7158.32
16,0,1788389536003632142,1788389536503632142,1788389536503690262,1788389536557164029,53473.8,500.045,296,296,1547394131880,1547386986528,7145.35
17,0,1788389537003633974,1788389537003633974,1788389537003646826,1788389537056063470,52416.6,499.957,297,297,1547894096800,1547886994632,7102.17
18,0,1788389537003633974,1788389537503633974,1788389537503691467,1788389537556144777,52453.3,500.045,298,298,1548394208872,1548387031040,7177.83
19,0,1788389538003636127,1788389538003636127,1788389538003649979,1788389538056169363,52519.4,499.959,299,299,1548894114904,1548886979848,7135.06
20,0,1788389538003636127,1788389538503636127,1788389538503694659,1788389538556185784,52491.1,500.045,300,300,1549394153744,1549387031984,7121.76
21,0,1788389539003637932,1788389539003637932,1788389539003650914,1788389539056132391,52481.5,499.956,301,301,1549894118064,1549886935576,7182.49
22,0,1788389539003637932,1788389539503637932,1788389539503696134,1788389539556156944,52460.8,500.045,302,302,1550394127120,1550386958448,7168.67
23,0,1788389540003639151,1788389540003639151,1788389540003652132,1788389540056119035,52466.9,499.956,303,303,1550894121608,1550886995608,7126
24,0,1788389540003639151,1788389540503639151,1788389540503698743,1788389540556306387,52607.6,500.047,304,304,1551394190064,1551387018120,7171.94
25,0,1788389541003639929,1788389541003639929,1788389541003652892,1788389541056162295,52509.4,499.954,305,305,1551894154936,1551886981744,7173.19
26,0,1788389541003639929,1788389541503639929,1788389541503699136,1788389541556157576,52458.4,500.046,306,306,1552394119824,1552387018608,7101.22
27,0,1788389542003640898,1788389542003640898,1788389542003654620,1788389542056084969,52430.3,499.955,307,307,1552894055176,1552886907392,7147.78
28,0,1788389542003640898,1788389542503640898,1788389542503699292,1788389542556186566,52487.3,500.045,308,308,1553394123448,1553386944608,7178.84
29,0,1788389543003643872,1788389543003643872,1788389543003657149,1788389543056116368,52459.2,499.958,309,309,1553894073552,1553886952608,7120.94
30,0,1788389543003643872,1788389543503643872,1788389543503701713,1788389543556190450,52488.7,500.045,310,310,1554394141904,1554387019792,7122.11
31,0,1788389544003644776,1788389544003644776,1788389544003659221,1788389544056224995,52565.8,499.958,311,311,1554894136392,1554886968016,7168.38
32,0,1788389544003644776,1788389544503644776,1788389544503704027,1788389544556355968,52651.9,500.045,312,312,1555394130552,1555387005528,7125.02
33,0,1788389545003646501,1788389545003646501,1788389545003661482,1788389545056215535,52554.1,499.957,313,313,1555894109936,1555886909176,7200.76
34,0,1788389545003646501,1788389545503646501,1788389545503706310,1788389545556457509,52751.2,500.045,314,314,1556394075064,1556386872528,7202.54
35,0,1788389546003648915,1788389546003648915,1788389546003662915,1788389546056173320,52510.4,499.957,315,315,1556894053768,1556886836152,7217.62
36,0,1788389546003648915,1788389546503648915,1788389546503706819,1788389546556336094,52629.3,500.044,316,316,1557394152608,1557387006632,7145.98
37,0,1788389547003650779,1788389547003650779,1788389547003664038,1788389547056171795,52507.8,499.957,317,317,1557894116608,1557886895608,7221
38,0,1788389547003650779,1788389547503650779,1788389547503710630,1788389547556237109,52526.5,500.047,318,318,1558394140744,1558386947608,7193.14
39,0,1788389548003652166,1788389548003652166,1788389548003665463,1788389548056185072,52519.6,499.955,319,319,1558894091096,1558886895552,7195.54
40,0,1788389548003652166,1788389548503652166,1788389548503712816,1788389548556272962,52560.1,500.047,320,320,1559394129608,1559386963016,7166.59
41,0,1788389549003654244,1788389549003654244,1788389549003668188,1788389549056113464,52445.3,499.955,321,321,1559894064392,1559886866608,7197.78
42,0,1788389549003654244,1788389549503654244,1788389549503712396,1788389549556222820,52510.4,500.044,322,322,1560394147448,1560386962744,7184.7
43,0,1788389550003654974,1788389550003654974,1788389550003666881,1788389550056104362,52437.5,499.954,323,323,1560894024336,1560886838040,7186.3
44,0,1788389550003654974,1788389550503654974,1788389550503712721,1788389550556192645,52479.9,500.046,324,324,1561394077280,1561386904552,7172.73
45,0,1788389551003657598,1788389551003657598,1788389551003670654,1788389551056137078,52466.4,499.958,325,325,1561894012904,1561886867608,7145.3
46,0,1788389551003657598,1788389551503657598,1788389551503715570,1788389551556158957,52443.4,500.045,326,326,1562394036120,1562386904800,7131.32
47,0,1788389552003659042,1788389552003659042,1788389552003672134,1788389552056169152,52497,499.957,327,327,1562894075280,1562886942448,7132.83
48,0,1788389552003659042,1788389552503659042,1788389552503716682,1788389552556231107,52514.4,500.045,328,328,1563394099504,1563386920040,7179.46
49,0,1788389553003659860,1788389553003659860,1788389553003673360,1788389553056101471,52428.1,499.957,329,329,1563894019496,1563886868312,7151.18
50,0,1788389553003659860,1788389553503659860,1788389553503718040,1788389553556093225,52375.2,500.045,330,330,1564394043120,1564386891096,7152.02
51,0,1788389554003661999,1788389554003661999,1788389554003675369,1788389554056201035,52525.7,499.957,331,331,1564894053152,1564886928744,7124.41
52,0,1788389554003661999,1788389554503661999,1788389554503720996,1788389554556272699,52551.7,500.046,332,332,1565394076608,1565386891848,7184.76
53,0,1788389555003664531,1788389555003664531,1788389555003676660,1788389555056086308,52409.6,499.956,333,333,1565893982496,1565886855256,7127.24
54,0,1788389555003664531,1788389555503664531,1788389555503722827,1788389555556171789,52449,500.046,334,334,1566394035608,1566386892576,7143.03
