index,status,pps_anchor_ns,planned_ns,trigger_ns,retrieved_ns,retrieval_latency_us,interval_ms,cam0_frame_id,cam1_frame_id,cam0_dev_ts,cam1_dev_ts,dev_skew_us
1,0,1788389602003749707,1788389602003749707,1788389602003763059,1788389602057216565,53453.5,0,401,401,1612893511824,1612885976152,7535.67
2,0,1788389602003749707,1788389602503749707,1788389602503807678,1788389602557105778,53298.1,500.045,402,402,1613393550040,1613386013152,7536.89
3,0,1788389603003751687,1788389603003751687,1788389603003763909,1788389603056987491,53223.6,499.956,403,403,1613893500608,1613885962120,7538.49
4,0,1788389603003751687,1788389603503751687,1788389603503809086,1788389603556923872,53114.8,500.045,404,404,1614393539200,1614385998576,7540.62
5,0,1788389604003753893,1788389604003753893,1788389604003765893,1788389604056847086,53081.2,499.957,405,405,1614893489120,1614885962576,7526.54
6,0,1788389604003753893,1788389604503753893,1788389604503811776,1788389604556922784,53111,500.046,406,406,1615393527608,1615385999120,7528.49
7,0,1788389605003756029,1788389605003756029,1788389605003768455,1788389605056944204,53175.7,499.957,407,407,1615893493120,1615885948096,7545.02
8,0,1788389605003756029,1788389605503756029,1788389605503815765,1788389605556937144,53121.4,500.047,408,408,1616393531096,1616385984936,7546.16
9,0,1788389606003757428,1788389606003757428,1788389606003770335,1788389606056881844,53111.5,499.955,409,409,1616893481688,1616885948528,7533.16
10,0,1788389606003757428,1788389606503757428,1788389606503815685,1788389606556958212,53142.5,500.045,410,410,1617393519984,1617385985496,7534.49
11,0,1788389607003759998,1788389607003759998,1788389607003773146,1788389607056909728,53136.6,499.957,411,411,1617893470280,1617885934064,7536.22
12,0,1788389607003759998,1788389607503759998,1788389607503818590,1788389607556885969,53067.4,500.045,412,412,1618393509200,1618385970848,7538.35
13,0,1788389608003762460,1788389608003762460,1788389608003774441,1788389608056802543,53028.1,499.956,413,413,1618893473576,1618885919960,7553.62
14,0,1788389608003762460,1788389608503762460,1788389608503820980,1788389608557087988,53267,500.047,414,414,1619393512040,1619385971960,7540.08
15,0,1788389609003763778,1788389609003763778,1788389609003776648,1788389609057014472,53237.8,499.956,415,415,1619893462040,1619885920096,7541.94
16,0,1788389609003763778,1788389609503763778,1788389609503821911,1788389609557045457,53223.5,500.045,416,416,1620393501608,1620385957632,7543.98
17,0,1788389610003765563,1788389610003765563,1788389610003778211,1788389610055899521,52121.3,499.956,417,417,1620893451064,1620885906120,7544.94
18,0,1788389610003765563,1788389610503765563,1788389610503824161,1788389610555980063,52155.9,500.046,418,418,1621393490040,1621385957632,7532.41
19,0,1788389611003768018,1788389611003768018,1788389611003781314,1788389611055972735,52191.4,499.957,419,419,1621893454720,1621885906768,7547.95
20,0,1788389611003768018,1788389611503768018,1788389611503826525,1788389611555996002,52169.5,500.045,420,420,1622393493064,1622385943904,7549.16
21,0,1788389612003770162,1788389612003770162,1788389612003782996,1788389612055958398,52175.4,499.956,421,421,1622893443744,1622885892416,7551.33
