index,status,pps_anchor_ns,planned_ns,trigger_ns,retrieved_ns,retrieval_latency_us,interval_ms,cam0_frame_id,cam1_frame_id,cam0_dev_ts,cam1_dev_ts,dev_skew_us
1,0,1789077077004568642,1789077077004568642,1789077077004579568,1789077077058843913,54264.3,0,181,181,606369966632,606364927632,5039
2,0,1789077077004568642,1789077077504568642,1789077077504626853,1789077077558570629,53943.8,500.047,182,182,606869827576,606864551064,5276.51
3,0,1789077078004558585,1789077078004558585,1789077078004570196,1789077078058297666,53727.5,499.943,183,183,607369704096,607364499064,5205.03
4,0,1789077078004558585,1789077078504558585,1789077078504617018,1789077078577077225,72460.2,500.047,184,184,607869832040,607864580664,5251.38
5,0,1789077079004548565,1789077079004548565,1789077079004560564,1789077079058238134,53677.6,499.944,185,185,608369722608,608364440576,5282.03
6,0,1789077079004548565,1789077079504548565,1789077079504606146,1789077079558259401,53653.3,500.046,186,186,608869747152,608864493152,5254
7,0,1789077080004541340,1789077080004541340,1789077080004554766,1789077080058316600,53761.8,499.949,187,187,609369756608,609364545528,5211.08
8,0,1789077080004541340,1789077080504541340,1789077080504599365,1789077080558197794,53598.4,500.045,188,188,609869780576,609864567576,5213
9,0,1789077081004531726,1789077081004531726,1789077081004545411,1789077081058094420,53549,499.946,189,189,610369730640,610364531392,5199.25
10,0,1789077081004531726,1789077081504531726,1789077081504590009,1789077081557784339,53194.3,500.045,190,190,610869769528,610864479632,5289.9
11,0,1789077082004520553,1789077082004520553,1789077082004534127,1789077082057700019,53165.9,499.944,191,191,611369704880,611364443576,5261.3
12,0,1789077082004520553,1789077082504520553,1789077082504578428,1789077082557767097,53188.7,500.044,192,192,611869743936,611864465200,5278.74
13,0,1789077083004511674,1789077083004511674,1789077083004523934,1789077083057734034,53210.1,499.946,193,193,612369664688,612364385120,5279.57
14,0,1789077083004511674,1789077083504511674,1789077083504569176,1789077083557767388,53198.2,500.045,194,194,612869762528,612864526040,5236.49
15,0,1789077084004501495,1789077084004501495,1789077084004513921,1789077084057729045,53215.1,499.945,195,195,613369668576,613364371016,5297.56
16,0,1789077084004501495,1789077084504501495,1789077084504559846,1789077084557784545,53224.7,500.046,196,196,613869766576,613864555528,5211.05
17,0,1789077085004493830,1789077085004493830,1789077085004506533,1789077085057197116,52690.6,499.947,197,197,614369745904,614364519824,5226.08
18,0,1789077085004493830,1789077085504493830,1789077085504552586,1789077085557041375,52488.8,500.046,198,198,614869755120,614864571280,5183.84
19,0,1789077086004484973,1789077086004484973,1789077086004497954,1789077086056969972,52472,499.945,199,199,615369660984,615364401576,5259.41
20,0,1789077086004484973,1789077086504484973,1789077086504542281,1789077086557143334,52601.1,500.044,200,200,615869758848,615864557040,5201.81
21,0,1789077087004475555,1789077087004475555,1789077087004488907,1789077087056972744,52483.8,499.947,201,201,616369695120,616364491040,5204.08
22,0,1789077087004475555,1789077087504475555,1789077087504533378,1789077087557093455,52560.1,500.044,202,202,616869763392,616864513368,5250.02
23,0,1789077088004466685,1789077088004466685,1789077088004479240,1789077088057003249,52524,499.946,203,203,617369668960,617364417632,5251.33
24,0,1789077088004466685,1789077088504466685,1789077088504524597,1789077088557021495,52496.9,500.045,204,204,617869752336,617864470608,5281.73
25,0,1789077089004458344,1789077089004458344,1789077089004470881,1789077089056944230,52473.3,499.946,205,205,618369614016,618364419200,5194.82
26,0,1789077089004458344,1789077089504458344,1789077089504515993,1789077089556925768,52409.8,500.045,206,206,618869726552,618864486016,5240.54
27,0,1789077090004449643,1789077090004449643,1789077090004462383,1789077090056947422,52485,499.946,207,207,619369676176,619364389632,5286.54
28,0,1789077090004449643,1789077090504449643,1789077090504508805,1789077090556994843,52486,500.046,208,208,619869715472,619864427336,5288.14
29,0,1789077091004440802,1789077091004440802,1789077091004453913,1789077091056978345,52524.4,499.945,209,209,620369665576,620364405176,5260.4
30,0,1789077091004440802,1789077091504440802,1789077091504498829,1789077091556973003,52474.2,500.045,210,210,620869674608,620864443096,5231.51
31,0,1789077092004432395,1789077092004432395,1789077092004445765,1789077092056905907,52460.1,499.947,211,211,621369624824,621364376608,5248.22
32,0,1789077092004432395,1789077092504432395,1789077092504491065,1789077092556877689,52386.6,500.045,212,212,621869634448,621864428848,5205.6
33,0,1789077093004424514,1789077093004424514,1789077093004437458,1789077093056962901,52525.4,499.946,213,213,622369673576,622364451632,5221.94
34,0,1789077093004424514,1789077093504424514,1789077093504482751,1789077093556918714,52436,500.045,214,214,622869653632,622864370336,5283.3
35,0,1789077094004415935,1789077094004415935,1789077094004428435,1789077094056957124,52528.7,499.946,215,215,623369617848,623364422576,5195.27
36,0,1789077094004415935,1789077094504415935,1789077094504474037,1789077094556968819,52494.8,500.046,216,216,623869701096,623864489096,5212
37,0,1789077095004408418,1789077095004408418,1789077095004420936,1789077095056848150,52427.2,499.947,217,217,624369563120,624364320344,5242.78
38,0,1789077095004408418,1789077095504408418,1789077095504466013,1789077095556964207,52498.2,500.045,218,218,624869675528,624864416872,5258.66
39,0,1789077096004399036,1789077096004399036,1789077096004846326,1789077096057417413,52571.1,500.38,219,219,625370010040,625364764096,5245.94
40,0,1789077096004399036,1789077096504399036,1789077096504457624,1789077096556941305,52483.7,499.611,220,220,625869679608,625864401848,5277.76
41,0,1789077097004390972,1789077097004390972,1789077097004402880,1789077097056958454,52555.6,499.945,221,221,626369629576,626364336360,5293.22
42,0,1789077097004390972,1789077097504390972,1789077097504448404,1789077097556829296,52380.9,500.046,222,222,626869624584,626864403448,5221.14
43,0,1789077098004383005,1789077098004383005,1789077098004393709,1789077098056831530,52437.8,499.945,223,223,627369574360,627364336608,5237.75
44,0,1789077098004383005,1789077098504383005,1789077098504440559,1789077098556808548,52368,500.047,224,224,627869598576,627864359768,5238.81
45,0,1789077099004375374,1789077099004375374,1789077099004386670,1789077099056854644,52468,499.946,225,225,628369563904,628364322744,5241.16
46,0,1789077099004375374,1789077099504375374,1789077099504432179,1789077099556929189,52497,500.046,226,226,628869661576,628864418984,5242.59
47,0,1789077100004367670,1789077100004367670,1789077100004378763,1789077100056875556,52496.8,499.947,227,227,629369596576,629364367608,5228.97
48,0,1789077100004367670,1789077100504367670,1789077100504425226,1789077100556837798,52412.6,500.046,228,228,629869621576,629864361336,5260.24
49,0,1789077101004359468,1789077101004359468,1789077101004370449,1789077101056871451,52501,499.945,229,229,630369585984,630364294848,5291.14
50,0,1789077101004359468,1789077101504359468,1789077101504415681,1789077101556886998,52471.3,500.045,230,230,630869640152,630864406312,5233.84
51,0,1789077102004352729,1789077102004352729,1789077102004370248,1789077102057047085,52676.8,499.955,231,231,631369560792,631364369096,5191.7
