index,status,pps_anchor_ns,planned_ns,trigger_ns,retrieved_ns,retrieval_latency_us,interval_ms,cam0_frame_id,cam1_frame_id,cam0_dev_ts,cam1_dev_ts,dev_skew_us
1,0,1789077475004481077,1789077475004481077,1789077475004490743,1789077475058252626,53761.9,0,901,901,1004366746768,1004361404336,5342.43
2,0,1789077475004481077,1789077475504481077,1789077475504538868,1789077475558218659,53679.8,500.048,902,902,1004866652632,1004861219872,5432.76
3,0,1789077476004485957,1789077476004485957,1789077476004498234,1789077476058040433,53542.2,499.959,903,903,1005366572824,1005361035608,5537.22
4,0,1789077476004485957,1789077476504485957,1789077476504543714,1789077476558120153,53576.4,500.045,904,904,1005866581768,1005861147040,5434.73
5,0,1789077477004489378,1789077477004489378,1789077477004501545,1789077477058195688,53694.1,499.958,905,905,1006366576632,1006361140064,5436.57
6,0,1789077477004489378,1789077477504489378,1789077477504547564,1789077477558482854,53935.3,500.046,906,906,1006866586576,1006861059232,5527.34
7,0,1789077478004492194,1789077478004492194,1789077478004504546,1789077478058132244,53627.7,499.957,907,907,1007366521496,1007361008064,5513.43
8,0,1789077478004492194,1789077478504492194,1789077478504550530,1789077478558163229,53612.7,500.046,908,908,1007866530824,1007861045744,5485.08
9,0,1789077479004496885,1789077479004496885,1789077479004515996,1789077479058273954,53758,499.965,909,909,1008366555472,1008361053472,5502
10,0,1789077479004496885,1789077479504496885,1789077479504554982,1789077479557789108,53234.1,500.039,910,910,1008866609040,1008861164664,5444.38
11,0,1789077480004500377,1789077480004500377,1789077480004512747,1789077480057658929,53146.2,499.958,911,911,1009366514232,1009361025120,5489.11
12,0,1789077480004500377,1789077480504500377,1789077480504558847,1789077480557717881,53159,500.046,912,912,1009866553720,1009861091576,5462.14
13,0,1789077481004504058,1789077481004504058,1789077481004516966,1789077481058113462,53596.5,499.958,913,913,1010366488608,1010361010608,5478
14,0,1789077481004504058,1789077481504504058,1789077481504562198,1789077481558041194,53479,500.045,914,914,1010866512960,1010861063576,5449.38
15,0,1789077482004507634,1789077482004507634,1789077482004521060,1789077482057844779,53323.7,499.959,915,915,1011366507688,1011361026448,5481.24
16,0,1789077482004507634,1789077482504507634,1789077482504565554,1789077482557864754,53299.2,500.044,916,916,1011866546632,1011861049232,5497.4
17,0,1789077483004511659,1789077483004511659,1789077483004526677,1789077483056962565,52435.9,499.961,917,917,1012366540872,1012361116200,5424.67
