index,status,pps_anchor_ns,planned_ns,trigger_ns,retrieved_ns,retrieval_latency_us,interval_ms,cam0_frame_id,cam1_frame_id,cam0_dev_ts,cam1_dev_ts,dev_skew_us
1,0,1789077210003942871,1789077210003942871,1789077210003953815,1789077210057969163,54015.3,0,421,421,739368915280,739363776552,5138.73
2,0,1789077210003942871,1789077210503942871,1789077210504001018,1789077210557594666,53593.6,500.047,422,422,739868791312,739863489120,5302.19
3,0,1789077211003942870,1789077211003942870,1789077211003955426,1789077211057687130,53731.7,499.954,423,423,740368741768,740363438016,5303.75
4,0,1789077211003942870,1789077211503942870,1789077211504000537,1789077211557606668,53606.1,500.045,424,424,740868809960,740863504576,5305.38
5,0,1789077212003941927,1789077212003941927,1789077212003953668,1789077212057420709,53467,499.953,425,425,741368657312,741363378984,5278.33
6,0,1789077212003941927,1789077212503941927,1789077212503999614,1789077212557472915,53473.3,500.046,426,426,741868710576,741863401472,5309.1
7,0,1789077213003940913,1789077213003940913,1789077213003952764,1789077213057573455,53620.7,499.953,427,427,742368675336,742363336096,5339.24
8,0,1789077213003940913,1789077213503940913,1789077213503998767,1789077213557521661,53522.9,500.046,428,428,742868714960,742863373120,5341.84
9,0,1789077214003940214,1789077214003940214,1789077214003952177,1789077214057199539,53247.4,499.953,429,429,743368694280,743363336768,5357.51
10,0,1789077214003940214,1789077214503940214,1789077214503997495,1789077214557283578,53286.1,500.045,430,430,743868703528,743863403576,5299.95
11,0,1789077215003940424,1789077215003940424,1789077215003953609,1789077215057176955,53223.3,499.956,431,431,744368668200,744363337632,5330.57
12,0,1789077215003940424,1789077215503940424,1789077215503998502,1789077215557223903,53225.4,500.045,432,432,744868708064,744863389904,5318.16
13,0,1789077216003939413,1789077216003939413,1789077216003952673,1789077216057090632,53138,499.954,433,433,745368687256,745363323256,5364
14,0,1789077216003939413,1789077216503939413,1789077216503997713,1789077216557362282,53364.6,500.045,434,434,745868726528,745863375472,5351.06
15,0,1789077217003938514,1789077217003938514,1789077217003951699,1789077217057175512,53223.8,499.954,435,435,746368661472,746363354120,5307.35
16,0,1789077217003938514,1789077217503938514,1789077217503996389,1789077217557129090,53132.7,500.045,436,436,746868700280,746863362288,5337.99
17,0,1789077218003937875,1789077218003937875,1789077218003950838,1789077218056527842,52577,499.954,437,437,747368680824,747363354880,5325.94
18,0,1789077218003937875,1789077218503937875,1789077218503996323,1789077218556770900,52774.6,500.045,438,438,747868764120,747863421528,5342.59
19,0,1789077219003936921,1789077219003936921,1789077219003949476,1789077219056430279,52480.8,499.953,439,439,748368625528,748363252552,5372.98
20,0,1789077219003936921,1789077219503936921,1789077219503993999,1789077219556513690,52519.7,500.045,440,440,748868708528,748863393360,5315.17
21,0,1789077220003936874,1789077220003936874,1789077220003950078,1789077220056363160,52413.1,499.956,441,441,749368614576,749363253040,5361.54
22,0,1789077220003936874,1789077220503936874,1789077220503994507,1789077220556439368,52444.9,500.044,442,442,749868668360,749863364552,5303.81
23,0,1789077221003936456,1789077221003936456,1789077221003948642,1789077221056390207,52441.6,499.954,443,443,750368632824,750363268472,5364.35
24,0,1789077221003936456,1789077221503936456,1789077221503994904,1789077221556552173,52557.3,500.046,444,444,750868656688,750863306120,5350.57
25,0,1789077222003935297,1789077222003935297,1789077222003947871,1789077222056421124,52473.3,499.953,445,445,751368681096,751363328496,5352.6
26,0,1789077222003935297,1789077222503935297,1789077222503993856,1789077222556437016,52443.2,500.046,446,446,751868646632,751863351232,5295.4
27,0,1789077223003935563,1789077223003935563,1789077223003949063,1789077223056411410,52462.3,499.955,447,447,752368611312,752363315040,5296.27
28,0,1789077223003935563,1789077223503935563,1789077223503993121,1789077223556426209,52433.1,500.044,448,448,752868650552,752863352632,5297.92
29,0,1789077224003934420,1789077224003934420,1789077224003949402,1789077224056579528,52630.1,499.956,449,449,753368704016,753363433960,5270.06
30,0,1789077224003934420,1789077224503934420,1789077224503993126,1789077224556538845,52545.7,500.044,450,450,753868698120,753863367552,5330.57
31,0,1789077225003934332,1789077225003934332,1789077225003947850,1789077225056423868,52476,499.955,451,451,754368633416,754363331152,5302.26
32,0,1789077225003934332,1789077225503934332,1789077225503992110,1789077225556432572,52440.5,500.044,452,452,754868672664,754863324040,5348.62
33,0,1789077226003934111,1789077226003934111,1789077226003946593,1789077226056541815,52595.2,499.954,453,453,755368622576,755363302912,5319.66
34,0,1789077226003934111,1789077226503934111,1789077226503992000,1789077226556505630,52513.6,500.045,454,454,755868691608,755863413608,5278
35,0,1789077227003934000,1789077227003934000,1789077227003947333,1789077227056467836,52520.5,499.955,455,455,756368597120,756363244576,5352.54
36,0,1789077227003934000,1789077227503934000,1789077227503991535,1789077227556519797,52528.3,500.044,456,456,756868665824,756863355904,5309.92
37,0,1789077228003933072,1789077228003933072,1789077228003945331,1789077228056418909,52473.6,499.954,457,457,757368586552,757363289904,5296.65
38,0,1789077228003933072,1789077228503933072,1789077228503991513,1789077228558612263,54620.8,500.046,458,458,757868625744,757863341800,5283.94
39,0,1789077229003933511,1789077229003933511,1789077229003949807,1789077229056470017,52520.2,499.958,459,459,758368619848,758363319608,5300.24
40,0,1789077229003933511,1789077229503933511,1789077229503993821,1789077229556472605,52478.8,500.044,460,460,758868614640,758863253528,5361.11
41,0,1789077230003931836,1789077230003931836,1789077230003943280,1789077230056358715,52415.4,499.949,461,461,759368579632,759363261744,5317.89
